image_path,source,merchant,address,date,total,items_text,text,category,category_3class
dataset/temp_sroie/image/X51006913018.jpg,SROIE,AEON CO. (M) BHD,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",2018-05-11,458.55,,AEON CO. (M) BHD,retail,General Retail
dataset/temp_sroie/image/X51006913019.jpg,SROIE,AEON CO. (M) BHD,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",2018-05-11,476.80,,AEON CO. (M) BHD,retail,General Retail
dataset/temp_sroie/image/X51006913023.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-16,8.20,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913024.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-14,8.90,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913028.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-07,8.70,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913030.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-10,10.30,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913031.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-09,6.60,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913032.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-10,12.20,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913051.jpg,SROIE,THE TOAST F&B SDN BHD,LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750 JOHOR BAHRU JOHOR,2018-05-11,31.00,,THE TOAST F&B SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913054.jpg,SROIE,DE LUXE CIRCLE FRESH MART SDN BHD,"NO. 89&91, JALAN UTAMA, TAMAN MUTIA RINI, 81300 SKUDAI, JOHOR.",2018-05-12,12.00,,DE LUXE CIRCLE FRESH MART SDN BHD,retail,Supermarket / Grocery
dataset/temp_sroie/image/X51006913055.jpg,SROIE,VERBENA CONFECTIONERY SDN BHD,"1, JALAN SUTERA TANJUNG 8/4, TMN SUTERA UTAMA, 81300 SKUDAI, JB.",2018-05-12,75.70,,VERBENA CONFECTIONERY SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913059.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-22,11.40,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913060.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"2, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-21,8.20,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913061.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-23,9.20,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913068.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETA ING JAYA SELANGOR",2018-05-25,11.10,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51006913070.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-24,8.40,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913073.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-27,10.70,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51006913074.jpg,SROIE,DOMINO'S PIZZA TAMAN UNIVERSITI,"30, JLN KEBUDAYAAN 7, TMN UNIVERSITI 81300 SKUDAI, JOHOR",2018-05-08,6.70,,DOMINO'S PIZZA TAMAN UNIVERSITI,retail,Food & Beverage
dataset/temp_sroie/image/X51007103578.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,31.20,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103597.jpg,SROIE,GOLDEN KEY MAKER,"NO 5, JALAN KENARI 2, BANDAR PUCHONG JAYA, 47100 PUCHONG, SELANGOR",,10.00,,GOLDEN KEY MAKER,retail,General Retail
dataset/temp_sroie/image/X51007103599.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,9.00,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103610.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,5.00,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103639.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,15.40,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103641.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,34.80,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103643.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,34.80,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103649.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,48.90,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103668.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,27.20,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103675.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,48.10,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103681.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,2.10,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103687.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,1.90,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103688.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,38.00,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103691.jpg,SROIE,AEON CO. (M) BHD,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",2018-04-28,26.10,,AEON CO. (M) BHD,retail,General Retail
dataset/temp_sroie/image/X51007103692.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,53.20,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007103702.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,5.00,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007135037.jpg,SROIE,S&Y STATIONERY,"NO. 36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR.",,72.00,,S&Y STATIONERY,retail,General Retail
dataset/temp_sroie/image/X51007135247.jpg,SROIE,99 SPEED MART S/B,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR",,37.45,,99 SPEED MART S/B,retail,Supermarket / Grocery
dataset/temp_sroie/image/X51007225398.jpg,SROIE,ENW HARDWARE CENTRE (M) SDN. BHD.,"NO: G3, BLK G, JLN PJU 1A/3, ARA DAMANSARA, 47301 PETALING JAYA, SELANGOR DARUL EHSAN.",2018-04-13,27.00,,ENW HARDWARE CENTRE (M) SDN. BHD.,retail,General Retail
dataset/temp_sroie/image/X51007225399.jpg,SROIE,ENW HARDWARE CENTRE (M) SDN. BHD.,"NO: G3, BLK G, JLN PJU 1A/3, ARA DAMANSARA, 47301 PETALING JAYA, SELANGOR DARUL EHSAN.",2018-04-14,156.00,,ENW HARDWARE CENTRE (M) SDN. BHD.,retail,General Retail
dataset/temp_sroie/image/X51007225406.jpg,SROIE,UNIPHARM PHARMACY,"B12, JALAN SS 15/4D, 47500 SUBANG JAYA,",,24.90,,UNIPHARM PHARMACY,retail,General Retail
dataset/temp_sroie/image/X51007225417.jpg,SROIE,ENW HARDWARE CENTRE (M) SDN. BHD.,"NO: G3, BLK G, JLN PJU 1A/3, ARA DAMANSARA, 47301 PETALING JAYA, SELANGOR DARUL EHSAN.",2018-04-09,51.00,,ENW HARDWARE CENTRE (M) SDN. BHD.,retail,General Retail
dataset/temp_sroie/image/X51007225442.jpg,SROIE,MR. D.I.Y. (M) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,23.00,,MR. D.I.Y. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007228448.jpg,SROIE,KFA SUPPLY,125A TINGKAT BAWAH PT 1961 JALAN MALINJA SITE B 45400 SEKINCHAN SELANGOR,2018-05-27,11.60,,KFA SUPPLY,retail,General Retail
dataset/temp_sroie/image/X51007231274.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-06,7.30,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231275.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-12,6.60,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231276.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-02,8.20,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231331.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-11,7.80,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231336.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-13,8.70,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231338.jpg,SROIE,DIMILIKI OLEH T PLUS F&B SDN. BHD.,"PARADIGM MALL LOT NO.: 4F-27 & 4FK-38, 4TH FLOOR",2018-05-11,9.45,,DIMILIKI OLEH T PLUS F&B SDN. BHD.,retail,General Retail
dataset/temp_sroie/image/X51007231341.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-03,8.20,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231343.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-04,6.60,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231344.jpg,SROIE,UNIHAKKA INTERNATIONAL SDN BHD,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",2018-05-05,11.20,,UNIHAKKA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231346.jpg,SROIE,DE JELITA STESEN MINYAK,"JLN PERMAS 9/5, BDR PERMAS JAYA 81750, JOHOR BAHRU",2018-05-02,60.00,,DE JELITA STESEN MINYAK,retail,General Retail
dataset/temp_sroie/image/X51007231361.jpg,SROIE,DIMILIKI OLEH : DOVE HOLDINGS SDN BHD,"LOT S25, AEON TEBRAU CITY JUSCO NO 1, JLN DESA TEBRAU, TMN DESA TEBRAU, 81100 JOHOR BAHRU, JOHOR",2018-05-26,164.80,,DIMILIKI OLEH : DOVE HOLDINGS SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007231364.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",2018-05-26,32.25,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51007231365.jpg,SROIE,OLD TOWN KOPITIAM SDN BHD,"NO,35, JALAN KEBUDAYAAN 8, TAMAN UNIVERSITY,81300 SKUDAI, JOHOR",,28.50,,OLD TOWN KOPITIAM SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51007231370.jpg,SROIE,THE MARCO POLO KITCH BUKIT INDAH,"NO 35,JALAN INDAH 15/2,BUKIT INDAH 81200 JOHOR BAHRU,JOHOR",2018-05-06,15.15,,THE MARCO POLO KITCH BUKIT INDAH,retail,General Retail
dataset/temp_sroie/image/X51007231372.jpg,SROIE,GLOBAL FOOD EMPIRE SDN BHD,"NO. 27, JALAN AUSTIN HEIGHT 8/4, TAMAN MOUNT AUSTIN, 81100 JOHOR BAHRU.",2018-05-01,38.35,,GLOBAL FOOD EMPIRE SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51007231374.jpg,SROIE,WARAKUYA PERMAS CITY SDN BHD,"JALAN PERMAS UTARA 1, PERMAS JAYA 81750 MASAI JOHOR",2018-05-07,24.40,,WARAKUYA PERMAS CITY SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007262315.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",2018-05-21,70.30,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51007262328.jpg,SROIE,FARMASI LIGAMAS,"NO. 47, JALAN MERANTI 1A, BANDAR BARU UTAMA, 44300 BATANG KALI, SELANGOR.",2018-05-20,25.00,,FARMASI LIGAMAS,retail,General Retail
dataset/temp_sroie/image/X51007262330.jpg,SROIE,SWC ENTERPRISE SDN BHD,"5-7, JALAN MAHAGONI 7/1 SEKSYEN 4, BANDAR UTAMA, 44300 BATANG KALI, SELANGOR",2018-03-23,41.20,,SWC ENTERPRISE SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51007339094.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-05-22,35.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339095.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-09-05,14.90,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339097.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-04-10,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339098.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-04-18,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339100.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-04-18,3.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339105.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-04-05,3.30,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339106.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-05-07,43.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339107.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-04-04,14.90,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339109.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-03-27,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339110.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-07-05,2.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339111.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-08-12,3.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339112.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-05-24,5.80,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339113.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-07-24,5.80,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339114.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-12-14,36.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339115.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-10-31,3.90,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339116.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-10-28,21.90,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339117.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-11-01,33.50,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339118.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-11-07,2.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339119.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-11-17,2.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339120.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-11-18,9.30,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339121.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-09-12,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339122.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-10-14,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339125.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-09-24,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339126.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-09-20,12.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339127.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-10-24,3.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339130.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-10-20,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339131.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-09-18,12.40,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339132.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-09-06,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339133.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-10-27,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339134.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-10-06,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339135.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-11-06,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339136.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-12-28,46.90,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339139.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-03-21,10.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339146.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-03-28,16.50,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339150.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-07-18,35.00,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339151.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-07-15,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339152.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-07-06,4.50,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339156.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-07-08,8.70,,SANYU STATIONERY SHOP,retail,General Retail
dataset/temp_sroie/image/X51007339157.jpg,SROIE,SANYU STATIONERY SHOP,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",2017-07-19,5.00,,SANYU STATIONERY SHOP,retail,General Retail
