image_path,merchant,date,total,category,items_text,source,total_parsed,currency,spend_category,fraud_label
dataset/temp_sroie/image/X51007579726.jpg,RAPID RAIL SDN BHD,18/06/2018,RM 30.00,retail,"NO.1 JALAN PJU 1A/46, OFF JALAN LAPANGAN TERBANG SUBANG PETALING JAYA SELANGOR 47301",SROIE,30.00,MYR,retail,
dataset/temp_sroie/image/X51007843145.jpg,ESJAY FUEL ENTERPRISE,30-06-2018,50.00,retail,"LOT PTD 101051 JALAN PERMAS 10/10 81750 MASAI, JOHOR",SROIE,50.00,MYR,retail,
dataset/temp_sroie/image/X51007846266.jpg,UNIHAKKA INTERNATIONAL SDN BHD,01 JUN 2018,RM8.75,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,8.75,MYR,retail,
dataset/temp_sroie/image/X51007846268.jpg,UNIHAKKA INTERNATIONAL SDN BHD,02 JUN 2018,RM10.35,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,10.35,MYR,retail,
dataset/temp_sroie/image/X51007846269.jpg,UNIHAKKA INTERNATIONAL SDN BHD,04 JUN 2018,RM7.70,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,7.70,MYR,retail,
dataset/temp_sroie/image/X51007846270.jpg,MOONLIGHT CAKE HOUSE SDN BHD,04/06/2018,RM21.85,retail,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",SROIE,21.85,MYR,retail,
dataset/temp_sroie/image/X51007846282.jpg,MOONLIGHT CAKE HOUSE SDN BHD,02/06/2018,RM16.20,retail,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",SROIE,16.20,MYR,retail,
dataset/temp_sroie/image/X51007846283.jpg,AEON CO. (M) BHD,03/06/2018,147.45,retail,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",SROIE,147.45,MYR,retail,
dataset/temp_sroie/image/X51007846286.jpg,UNIHAKKA INTERNATIONAL SDN BHD,09 JUN 2018,RM7.70,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,7.70,MYR,retail,
dataset/temp_sroie/image/X51007846288.jpg,UNIHAKKA INTERNATIONAL SDN BHD,06 JUN 2018,RM7.25,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,7.25,MYR,retail,
dataset/temp_sroie/image/X51007846289.jpg,MOONLIGHT CAKE HOUSE SDN BHD,07/06/2018,RM15.00,retail,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",SROIE,15.00,MYR,retail,
dataset/temp_sroie/image/X51007846290.jpg,UNIHAKKA INTERNATIONAL SDN BHD,07 JUN 2018,RM8.20,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,8.20,MYR,retail,
dataset/temp_sroie/image/X51007846301.jpg,UNIHAKKA INTERNATIONAL SDN BHD,10 JUN 2018,RM8.50,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,8.50,MYR,retail,
dataset/temp_sroie/image/X51007846302.jpg,MOONLIGHT CAKE HOUSE SDN BHD,09/06/2018,RM15.40,retail,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",SROIE,15.40,MYR,retail,
dataset/temp_sroie/image/X51007846303.jpg,UNIHAKKA INTERNATIONAL SDN BHD,08 JUN 2018,RM6.70,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,6.70,MYR,retail,
dataset/temp_sroie/image/X51007846304.jpg,UNIHAKKA INTERNATIONAL SDN BHD,05 JUN 2018,RM7.50,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,7.50,MYR,retail,
dataset/temp_sroie/image/X51007846305.jpg,AEON CO. (M) BHD,10/06/2018,127.35,retail,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",SROIE,127.35,MYR,retail,
dataset/temp_sroie/image/X51007846307.jpg,UNIHAKKA INTERNATIONAL SDN BHD,12 JUN 2018,RM7.70,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,7.70,MYR,retail,
dataset/temp_sroie/image/X51007846309.jpg,UNIHAKKA INTERNATIONAL SDN BHD,11 JUN 2018,RM6.00,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,6.00,MYR,retail,
dataset/temp_sroie/image/X51007846310.jpg,MOONLIGHT CAKE HOUSE SDN BHD,11/06/2018,RM28.20,retail,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",SROIE,28.20,MYR,retail,
dataset/temp_sroie/image/X51007846321.jpg,CHEF HENRY RIBS HOUSE,05/06/2018,103.85,retail,"4, JALAN KEBUDAYAAN 1 TAMAN UNIVERSITI 81300, SKUDAI",SROIE,103.85,MYR,retail,
dataset/temp_sroie/image/X51007846325.jpg,DE LUXE CIRCLE FRESH MART SDN BHD,02/06/18,25.85,retail,"NO.89&91, JALAN UTAMA, TAMAN MUTIA RINI, 81300 SKUDAI, JOHOR.",SROIE,25.85,MYR,retail,
dataset/temp_sroie/image/X51007846326.jpg,LEMON TREE RESTAURANT JTJ FOODS SDN BHD,6/1/2018,10.30,retail,"NO 3, JALAN PERMAS 10/8, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR",SROIE,10.30,MYR,retail,
dataset/temp_sroie/image/X51007846350.jpg,PASARAYA CINWA SDN BHD,15/06/2018,14.20,retail,"NO.6,8, 10& 12 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAYA, 81750 JOHOR BAHRU,JOHOR.",SROIE,14.20,MYR,retail,
dataset/temp_sroie/image/X51007846353.jpg,THE TOAST F&B SDN BHD,16/06/2018,28.15,retail,LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750 JOHOR BAHRU JOHOR,SROIE,28.15,MYR,retail,
dataset/temp_sroie/image/X51007846355.jpg,AEON CO. (M) BHD,17/06/2018,8.95,retail,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",SROIE,8.95,MYR,retail,
dataset/temp_sroie/image/X51007846357.jpg,KEDAI RUNCIT ZBH,01/06/2018,RM43.40,retail,"NO.17,JALAN PERMAS 1/7, BANDAR BARU PERMAS JAYA,81750,MASAI",SROIE,43.40,MYR,retail,
dataset/temp_sroie/image/X51007846358.jpg,EXQUISITE GARDEN SDN BHD,03 JUN 18,28.00,retail,"LOT NO R134,GIANT HYPERMARKET PLENTONG NO3, JALAN MASAI LAMA 81750 MASAI. JAHOR BAHRU",SROIE,28.00,MYR,retail,
dataset/temp_sroie/image/X51007846360.jpg,IKANO HANDEL SDN BHD,09/06/18,46.20,retail,"NO. 33, JALAN HARMONIUM TAMAN DESA TEBRAU 81100 JOHOR BAHRU",SROIE,46.20,MYR,retail,
dataset/temp_sroie/image/X51007846361.jpg,118 MJ MOOKATA HOUSE,11-06-2018,102.40,retail,"NO.7G,JALAN PERMAS 11, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR.",SROIE,102.40,MYR,retail,
dataset/temp_sroie/image/X51007846366.jpg,AEON CO. (M) BHD,12/06/2018,38.60,retail,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",SROIE,38.60,MYR,retail,
dataset/temp_sroie/image/X51007846368.jpg,GRANDMA HOMES RESTAURANT,13/06/2018,473.30,retail,"NO.3 & 5, JALAN PERMAS 11, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR",SROIE,473.30,MYR,retail,
dataset/temp_sroie/image/X51007846370.jpg,UNIHAKKA INTERNATIONAL SDN BHD,16 JUN 2018,RM7.70,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",SROIE,7.70,MYR,retail,
dataset/temp_sroie/image/X51007846371.jpg,UNIHAKKA INTERNATIONAL SDN BHD,13 JUN 2018,RM8.85,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",SROIE,8.85,MYR,retail,
dataset/temp_sroie/image/X51007846372.jpg,UNIHAKKA INTERNATIONAL SDN BHD,14 JUN 2018,RM10.15,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",SROIE,10.15,MYR,retail,
dataset/temp_sroie/image/X51007846379.jpg,AEON CO. (M) BHD,03/06/2018,79.45,retail,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",SROIE,79.45,MYR,retail,
dataset/temp_sroie/image/X51007846387.jpg,BOOK TALK (MUTIARA RINI) SDN BHD,21/6/2018,9.30,retail,"NO. 53 & 55, JALAN UTAMA 34, MUTIARA RINI, SKUDAI, JOHOR.",SROIE,9.30,MYR,retail,
dataset/temp_sroie/image/X51007846388.jpg,UNIHAKKA INTERNATIONAL SDN BHD,18 JUN 2018,RM8.20,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",SROIE,8.20,MYR,retail,
dataset/temp_sroie/image/X51007846391.jpg,UNIHAKKA INTERNATIONAL SDN BHD,20 JUN 2018,RM8.20,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",SROIE,8.20,MYR,retail,
dataset/temp_sroie/image/X51007846392.jpg,UNIHAKKA INTERNATIONAL SDN BHD,19 JUN 2018,RM8.45,retail,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,8.45,MYR,retail,
dataset/temp_sroie/image/X51007846393.jpg,MOONLIGHT CAKE HOUSE SDN BHD,20/06/2018,RM14.20,retail,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",SROIE,14.20,MYR,retail,
dataset/temp_sroie/image/X51007846395.jpg,GERBANG ALAF RESTAURANTS SDN BHD,24/06/2018,12.80,retail,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",SROIE,12.80,MYR,retail,
dataset/temp_sroie/image/X51007846396.jpg,GERBANG ALAF RESTAURANTS SDN BHD,24/06/2018,7.35,retail,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",SROIE,7.35,MYR,retail,
dataset/temp_sroie/image/X51007846397.jpg,UNIHAKKA INTERANTIONAL SDN BHD,21 JUN 2018,RM7.70,retail,"12,JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",SROIE,7.70,MYR,retail,
dataset/temp_sroie/image/X51007846398.jpg,UNIHAKKA INTERNATIONAL SDN BHD,22 JUN 2018,RM8.50,retail,"12, JALAN TAMPOL 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",SROIE,8.50,MYR,retail,
dataset/temp_sroie/image/X51007846400.jpg,KOREAN DINE SDN BHD,19/06/2018,152.90,retail,"NO 4, JALAN PERMAS 10/5. BANDAR BARU PERMAS JAYA, 81750 JOHOR BAHRU, JOHOR.",SROIE,152.90,MYR,retail,
dataset/temp_sroie/image/X51007846403.jpg,ROYALTEA,02/06/2018,13.10,retail,"NO.33,JALAN SELADANG TAMAN ABAD, 80250 JOHOR BAHRU, JOHOR ,MALAYSIA.",SROIE,13.10,MYR,retail,
dataset/temp_sroie/image/X51007846410.jpg,IDEAL MENU GROUP SDN BHD,10/06/2018,12.00,retail,"31,31A, JALAN HANG TUAH 9, TAMAN SKUDAI BARU, 81300 SKUDAI, JOHOR",SROIE,12.00,MYR,retail,
dataset/temp_sroie/image/X51007846412.jpg,LAVENDER CONFECTIONERY & BAKERY S/B,17/06/2018,26.50,retail,"LOT G29 & G30, AEON MALL TEBRAU CITY, NO. 1, JALAN DESA TEBRAU, TAMAN DESA TEBRAU, 81100 JOHOR BAHRU.",SROIE,26.50,MYR,retail,
dataset/temp_sroie/image/X51007846451.jpg,PASIR EMAS HARDWARE SDN BHD,23/06/18,36.00,retail,"NO 69, JALAN PENGKALAN 5, TAMAN PASIR EMAS, KG PASIR PUTIH, 81700 PASIR GUDANG, JOHOR.",SROIE,36.00,MYR,retail,
dataset/temp_sroie/image/X51008030560.jpg,RESTORAN DE COFFEE O,03/04/2018,11.60,retail,"NO 33, 35, G F ,JALAN TEMENGGUNG 3/9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,11.60,MYR,retail,
dataset/temp_sroie/image/X51008030561.jpg,RESTORAN WAN SHENG,09-04-2018,17.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,17.60,MYR,retail,
dataset/temp_sroie/image/X51008030563.jpg,RESTORAN WAN SHENG,02-04-2018,6.00,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,6.00,MYR,retail,
dataset/temp_sroie/image/X51008030565.jpg,RESTORAN WAN SHENG,04-04-2018,7.80,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,7.80,MYR,retail,
dataset/temp_sroie/image/X51008030566.jpg,RESTORAN WAN SHENG,09-04-2018,8.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,8.60,MYR,retail,
dataset/temp_sroie/image/X51008042777.jpg,RESTORAN WAN SHENG,26-05-2018,4.80,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.80,MYR,retail,
dataset/temp_sroie/image/X51008042778.jpg,RESTORAN WAN SHENG,05-05-2018,19.40,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,19.40,MYR,retail,
dataset/temp_sroie/image/X51008042779.jpg,RESTORAN WAN SHENG,05-05-2018,7.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,7.60,MYR,retail,
dataset/temp_sroie/image/X51008042780.jpg,RESTORAN WAN SHENG,10-05-2018,7.20,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,7.20,MYR,retail,
dataset/temp_sroie/image/X51008042781.jpg,RESTORAN WAN SHENG,11-05-2018,1.90,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,1.90,MYR,retail,
dataset/temp_sroie/image/X51008042782.jpg,RESTORAN WAN SHENG,02-04-2018,6.70,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,6.70,MYR,retail,
dataset/temp_sroie/image/X51008042783.jpg,GERBANG ALAF RESTAURANTS SDN BHD,11/05/2018,18.90,retail,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",SROIE,18.90,MYR,retail,
dataset/temp_sroie/image/X51008042786.jpg,GERBANG ALAF RESTAURANTS SDN BHD,30/05/2018,19.00,retail,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3 , JALAN SS21/39,47400 PETALING JAYA SELANGOR",SROIE,19.00,MYR,retail,
dataset/temp_sroie/image/X51008042787.jpg,VEG FISH FARM THAI RESTAURANT S/B,01/05/2018,412.90,retail,"KM 4, JLN AMPANG, HULU LANGAT, 68000 AMAPNG, SELANGOR.",SROIE,412.90,MYR,retail,
dataset/temp_sroie/image/X51008042791.jpg,RESTORAN WAN SHENG,06-05-2018,2.40,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,2.40,MYR,retail,
dataset/temp_sroie/image/X51008042792.jpg,RESTORAN WAN SHENG,06-05-2018,5.00,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,5.00,MYR,retail,
dataset/temp_sroie/image/X51008042793.jpg,SANG KEE CHERAS RESTAURANT,03/05/2018,2.50,retail,"69, JALAN TEMENGGUNG 3/9 BANDAR MAHKOTA CHERAS 43200 CHERAS SELANGOR",SROIE,2.50,MYR,retail,
dataset/temp_sroie/image/X51008063849.jpg,MR. D.I.Y. (M) SDN BHD,28-05-18,2.70,retail,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",SROIE,2.70,MYR,retail,
dataset/temp_sroie/image/X51008064061.jpg,MR. D.I.Y. (M) SDN BHD,03-05-18,69.20,retail,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",SROIE,69.20,MYR,retail,
dataset/temp_sroie/image/X51008099041.jpg,RESTORAN WAN SHENG,30-06-2018,4.20,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.20,MYR,retail,
dataset/temp_sroie/image/X51008099043.jpg,RESTORAN WAN SHENG,23-06-2018,4.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.60,MYR,retail,
dataset/temp_sroie/image/X51008099044.jpg,RESTORAN WAN SHENG,18-06-2018,6.50,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,6.50,MYR,retail,
dataset/temp_sroie/image/X51008099046.jpg,RESTORAN WAN SHENG,12-06-2018,4.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.60,MYR,retail,
dataset/temp_sroie/image/X51008099047.jpg,RESTORAN WAN SHENG,21-06-2018,4.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.60,MYR,retail,
dataset/temp_sroie/image/X51008099048.jpg,RESTORAN WAN SHENG,09-06-2018,4.80,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.80,MYR,retail,
dataset/temp_sroie/image/X51008099049.jpg,PAPPARICH BMC,15 JUN 18,17.22,retail,"NO.19 & 21 JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA",SROIE,17.22,MYR,retail,
dataset/temp_sroie/image/X51008099054.jpg,10 GRAM GOURMET SBN BHD,11-06-2018,15.00,retail,"NO 3, JALAN TEMENGGUNG 27/9 BANDAR MAHKOTA CHERAS, 43200 SELANGOR.",SROIE,15.00,MYR,retail,
dataset/temp_sroie/image/X51008099071.jpg,LEONG HENG SHELL SERVICE STATION,20/06/18,50.00,retail,"LOT 26151 BANDAR SG LONG, 11 1/4 MILES CHERAS, 43000 KAJANG, SELANGOR",SROIE,50.00,MYR,retail,
dataset/temp_sroie/image/X51008099073.jpg,PROSPER NIAGA,26/06/18,100.00,retail,"LOT PT 1138 ,PT 33122, BANDAR MAHKOTA CHERAS 43200 CHERAS, SELANGOR",SROIE,100.00,MYR,retail,
dataset/temp_sroie/image/X51008099081.jpg,RESTORAN WAN SHENG,01-06-2018,4.80,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.80,MYR,retail,
dataset/temp_sroie/image/X51008099083.jpg,RESTORAN WAN SHENG,04-06-2018,6.70,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,6.70,MYR,retail,
dataset/temp_sroie/image/X51008099084.jpg,RESTORAN WAN SHENG,26-06-2018,4.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.60,MYR,retail,
dataset/temp_sroie/image/X51008099085.jpg,RESTORAN WAN SHENG,26-06-2018,4.10,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.10,MYR,retail,
dataset/temp_sroie/image/X51008099086.jpg,RESTORAN WAN SHENG,29-06-2018,7.20,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,7.20,MYR,retail,
dataset/temp_sroie/image/X51008099087.jpg,RESTORAN WAN SHENG,11-06-2018,7.80,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,7.80,MYR,retail,
dataset/temp_sroie/image/X51008099088.jpg,RESTORAN WAN SHENG,27-06-2018,2.30,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,2.30,MYR,retail,
dataset/temp_sroie/image/X51008099089.jpg,RESTORAN WAN SHENG,20-06-2018,9.60,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,9.60,MYR,retail,
dataset/temp_sroie/image/X51008099090.jpg,RESTORAN WAN SHENG,01-06-2018,4.80,retail,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,4.80,MYR,retail,
dataset/temp_sroie/image/X51008099100.jpg,PAPPARICH BMC,29 JUN 18,46.90,retail,"NO.19 & 21 JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA",SROIE,46.90,MYR,retail,
dataset/temp_sroie/image/X51008099102.jpg,MIZU MENTAI SDN. BHD.,04-06-2018,68.00,retail,"NO: 1-1&2 GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR.",SROIE,68.00,MYR,retail,
dataset/temp_sroie/image/X51008114216.jpg,MR. D.I.Y. (KUCHAI) SDN BHD,15-06-18,8.95,retail,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",SROIE,8.95,MYR,retail,
dataset/temp_sroie/image/X51008114217.jpg,MR. D.I.Y. (KUCHAI) SDN BHD,30-06-18,27.25,retail,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",SROIE,27.25,MYR,retail,
dataset/temp_sroie/image/X51008114260.jpg,99 SPEED MART S/B,02-05-18,23.60,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",SROIE,23.60,MYR,retail,
dataset/temp_sroie/image/X51008114262.jpg,99 SPEED MART S/B,05-05-18,137.15,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",SROIE,137.15,MYR,retail,
dataset/temp_sroie/image/X51008114266.jpg,99 SPEED MART S/B,13-05-18,22.90,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",SROIE,22.90,MYR,retail,
dataset/temp_sroie/image/X51008114281.jpg,99 SPEED MART S/B,04-06-18,23.40,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",SROIE,23.40,MYR,retail,
dataset/temp_sroie/image/X51008114282.jpg,99 SPEED MART S/B,04-06-18,20.90,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA",SROIE,20.90,MYR,retail,
dataset/temp_sroie/image/X51008114283.jpg,MR. D.I.Y. (KUCHAI) SDN BHD,11-06-18,11.25,retail,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",SROIE,11.25,MYR,retail,
dataset/temp_sroie/image/X51008114284.jpg,MR. D.I.Y. (KUCHAI) SDN BHD,25-06-18,17.45,retail,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",SROIE,17.45,MYR,retail,
dataset/temp_sroie/image/X51008114321.jpg,FILL IN ENTERPRISE,03/06/18,100.00,retail,"LOT 2407, JALAN DUA 52100 KEPONG BARU, KL",SROIE,100.00,MYR,retail,
dataset/temp_sroie/image/X51008122920.jpg,C W KHOO HARDWARE SDN BHD,04-05-18,19.00,retail,"NO.50, JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG,",SROIE,19.00,MYR,retail,
dataset/temp_sroie/image/X51008123446.jpg,DION REALTIES SDN BHD,30/05/18,5.00,retail,"MENARA DION #02-03, LEVEL 2, 27, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR.",SROIE,5.00,MYR,retail,
